Species,MatchGenus,MatchSpecies,Family,Indiv,Pos,SL,CBL_raw,alpha_Pos_raw,d_raw,D_Pos_raw,alpha_Ant_raw,D_Ant_raw,CBL,alphaPos,d,DPos,alphaAnt,DAnt,Pt1x,Pt1y,Pt2x,Pt2y,Pt3x,Pt3y,Pt4x,Pt4y,Pt5x,Pt5y,Pt6x,Pt6y,Pt7x,Pt7y,BodyShape,Habitat_Initial,Habitat_Friedman,Habitat_FishBase,Habitat,Water_Type,Max_BW_mm,BW_slide,Max_BH_mm,BH_slide,dBW,DPosBW,DAntBW,fineness,d_normCBL,Scan Media Number,DOI,ARK,URL,Website,Scan Source,Match species reference,d_ctr,CBL_ctr,alphaAnt_ctr,alphaPos_ctr,DAnt_ctr,DPos_ctr,dBW_ctr,DAntBW_ctr,DPosBW_ctr
Anodontostoma_chacunda,Dorosoma,cepedianum,Clupeidae,1,0.6,742,24.41,1.53,1.15,16.69,1.53,16.77,0.0329,87.8706,0.0016,0.0225,87.9458,0.0226,457.445,34.6726,459.43,18.101,440.568,32.6107,441.866,15.8864,449.858,25.2012,449.93,24.592,449.829,25.7378,NA,NA,pelagic,pelagic,pelagic,NA,159.114,250,414.72,340,0.007229049,0.104893733,0.105425005,4.663323152,0.047130552,M16707-31020,NA,ark:/87602/m4/M31020,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16707,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,-1.9999999999999987e-4,0.005299999999999999,15.54325,21.192449999999994,0.0063999999999999994,0.00655,-0.005047189499999999,-0.008765551499999996,-0.013694660999999997
Anodontostoma_chacunda,Dorosoma,cepedianum,Clupeidae,1,0.7,742,24.28,1.49,0.76,16.72,1.45,15.9,0.0327,85.1257,0.001,0.0225,83.2936,0.0214,530.844,46.206,534.428,29.8769,513.479,42.2233,516.506,26.6111,523.839,35.7075,523.883,35.3605,523.818,36.1197,NA,NA,pelagic,pelagic,pelagic,NA,159.114,250,414.72,340,0.004788877,0.105068013,0.099946834,4.663323152,0.031382395,M16707-31020,NA,ark:/87602/m4/M31020,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16707,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,-6.5e-4,0.004950000000000003,11.062249999999992,20.10374999999999,0.0051,0.006649999999999996,-0.0074479265,-0.013463414500000007,-0.010732821500000003
Anodontostoma_chacunda,Dorosoma,cepedianum,Clupeidae,1,0.8,742,23.79,1.49,0.43,16.77,1.39,14.77,0.0321,85.2613,6e-4,0.0226,79.7196,0.0199,602.472,65.225,607.298,49.1656,585.542,59.2917,589.735,45.1309,596.138,54.6558,596.173,54.4451,596.103,54.8665,NA,NA,pelagic,pelagic,pelagic,NA,159.114,250,414.72,340,0.002684707,0.105388955,0.092817294,4.663323152,0.017955415,M16707-31020,NA,ark:/87602/m4/M31020,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16707,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,-8e-4,0.0054499999999999965,8.938900000000004,17.72200000000001,0.0040999999999999995,0.0075,-0.0089324755,-0.017253448500000004,-0.005330579000000002
Anodontostoma_chacunda,Dorosoma,cepedianum,Clupeidae,1,0.9,742,22.92,1.43,0.48,14.72,1.4,15.06,0.0309,81.9723,6e-4,0.0198,80.4787,0.0203,672.53,87.0087,677.322,73.0954,656.221,81.7525,660.704,67.3755,666.998,77.0772,667.092,76.826,666.981,77.294,NA,NA,pelagic,pelagic,pelagic,NA,159.114,250,414.72,340,0.003022885,0.092483416,0.094647412,4.663323152,0.020985504,M16707-31020,NA,ark:/87602/m4/M31020,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16707,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,-6e-4,0.00605,12.41640000000001,12.41865,0.005349999999999999,0.004950000000000001,-0.0052055465,-0.008407003999999996,-0.013334292999999997
Apteronotus_cuchillejo,Apteronotus,albifrons,NA,1,0.2,1486,27.99,0.76,1.83,12.62,1.14,12.5,0.0188,43.6807,0.0012,0.0085,65.2644,0.0084,354.688,94.0931,354.558,81.4737,328.929,94.4834,329.45,81.9941,338.888,87.4529,338.926,86.5003,338.888,88.3294,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.017735051,0.12233847,0.121176093,14.40522698,0.065366514,M28843-55378,NA,ark:/87602/m4/M55378,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/28843,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,-2.000000000000001e-4,0,-15.138100000000009,-26.370999999999995,-0.002700000000000001,-0.002199999999999999,-0.0028184119999999993,-0.021861853,-0.016360682999999987
Apteronotus_cuchillejo,Apteronotus,albifrons,NA,1,0.3,1486,34.37,1.04,2.93,18.22,1.21,17.95,0.0231,59.7196,0.002,0.0123,69.3957,0.0121,490.705,101.566,490.705,83.3483,462.639,101.895,461.162,84.0048,474.849,92.9283,474.842,91.5631,474.939,94.4907,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.028395615,0.176601685,0.174016949,14.40522698,0.085229728,M28843-55378,NA,ark:/87602/m4/M55378,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/28843,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,5.500000000000001e-4,-9.500000000000029e-4,-12.816249999999997,-13.18235,-0.0026499999999999996,-0.00315,0.016675086,0.04670262850000001,0.04754026250000001
Apteronotus_cuchillejo,Apteronotus,albifrons,NA,1,0.4,1486,34.41,1.02,3.15,18.45,1.15,18.15,0.0232,58.5574,0.0021,0.0124,66.0082,0.0122,638.953,107.272,641.456,88.9968,609.663,106.771,610.038,88.6213,623.823,97.9513,623.875,96.7139,623.798,99.8589,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.030496646,0.178812984,0.175980046,14.40522698,0.091429959,M28843-55378,NA,ark:/87602/m4/M55378,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/28843,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,5.999999999999998e-4,-0.003500000000000003,-12.053600000000003,-9.935649999999995,-0.0033999999999999985,-0.003299999999999999,0.019829029499999998,0.0559522655,0.054002821000000006
Apteronotus_cuchillejo,Apteronotus,albifrons,NA,1,0.5,1486,38.14,1.04,2.26,19.32,1.14,19.35,0.0257,59.3298,0.0015,0.013,65.5698,0.013,801.329,119.439,801.975,100.131,769.108,116.046,770.664,96.7543,784.851,107.736,784.885,106.78,784.988,109.034,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.021872991,0.187275743,0.187620317,14.40522698,0.059154074,M28843-55378,NA,ark:/87602/m4/M55378,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/28843,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,-1.0000000000000005e-4,-0.001299999999999999,-9.451300000000003,-5.395699999999998,-0.002800000000000002,-0.002800000000000002,0.010181069000000001,0.069928947,0.06930352299999999
Apteronotus_cuchillejo,Apteronotus,albifrons,NA,1,0.6,1486,37.79,1.02,2.83,18.67,1.05,18.68,0.0254,58.3118,0.0019,0.0126,60.2902,0.0126,937.356,126.97,938.194,108.317,904.556,125.293,905.499,106.64,921.101,116.287,921.128,114.962,921.066,117.792,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.027440494,0.181003852,0.18105239,14.40522698,0.074903061,M28843-55378,NA,ark:/87602/m4/M55378,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/28843,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,1.0000000000000005e-4,-0.0022000000000000006,-12.112350000000006,-8.366350000000004,-0.003599999999999999,-0.003349999999999999,0.0151642555,0.06686183350000001,0.06241545799999999
Apteronotus_cuchillejo,Apteronotus,albifrons,NA,1,0.7,1486,37.43,0.96,2.11,17.98,1.03,17.72,0.0252,54.9972,0.0014,0.0121,59.1203,0.0119,1111.42,140.708,1113.11,122.806,1078.57,137.127,1080.56,119.524,1095.12,129.692,1095.25,128.739,1095.01,130.835,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.020451309,0.174312877,0.171729757,14.40522698,0.056361823,M28843-55378,NA,ark:/87602/m4/M55378,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/28843,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,-2.5e-4,-0.0025499999999999967,-13.111050000000006,-10.024750000000004,-0.004399999999999998,-0.0037500000000000033,0.0082145055,0.058319508500000006,0.0585120425
Apteronotus_cuchillejo,Apteronotus,albifrons,NA,1,0.8,1486,37.65,0.92,1.37,15.98,0.87,16.71,0.0253,52.733,9e-4,0.0108,50.0094,0.0112,1252.46,155.453,1254.5,139.601,1218.81,152.244,1220.46,135.613,1237.47,145.633,1237.49,144.921,1237.38,146.29,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.013313805,0.154935925,0.162011785,14.40522698,0.036477084,M28843-55378,NA,ark:/87602/m4/M55378,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/28843,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,-5e-4,-0.0013500000000000005,-20.771299999999997,-14.8063,-0.004600000000000002,-0.004299999999999998,0.0016966224999999998,0.05194104249999999,0.044216390999999994
Apteronotus_cuchillejo,Apteronotus,albifrons,NA,1,0.9,1486,36.36,0.75,0.67,13.24,0.86,15.27,0.0245,42.9171,5e-4,0.0089,49.0734,0.0103,1392.59,172.509,1394.76,159.452,1359.42,168.778,1361.5,153.649,1377.06,163.258,1377.17,162.931,1377.02,163.584,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.006495019,0.128310174,0.148039535,14.40522698,0.018425368,M28843-55378,NA,ark:/87602/m4/M55378,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/28843,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,-6.999999999999999e-4,-3.499999999999996e-4,-18.988899999999994,-26.636550000000007,-0.00465,-0.00595,-0.001733412499999999,0.044985119000000004,0.022492465000000003
Hypomesus_pretiosus,Hypomesus,pretiosus,NA,1,0.2,1637,23.95,1.54,5.83,17.48,1.88,18.19,0.0146,88.2164,0.0036,0.0107,107.5986,0.0111,379.952,-76.3209,380.398,-93.7962,364.308,-76.6835,364.795,-94.8661,371.16,-84.8871,371.16,-87.5707,371.16,-81.7454,NA,NA,demersal,benthopelagic,demersal,marine,163.344,788.5,301.824,638.5,0.035662773,0.107019483,0.111354691,10.0217945,0.24321556,M44005-79871,NA,ark:/87602/m4/M79871,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44005,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,0.0021999999999999997,-0.004200000000000001,27.1961,18.164699999999996,0,0,0.01510931,-0.031683254999999994,-0.03167966999999999
Hypomesus_pretiosus,Hypomesus,pretiosus,NA,1,0.3,1637,24.44,1.48,3.58,18.6,1.78,16.07,0.0149,84.767,0.0022,0.0114,102.015,0.0098,542.577,-79.1365,543.479,-97.7123,525.985,-81.7515,526.796,-97.8024,532.883,-89.3652,532.951,-91.0332,532.803,-87.4606,NA,NA,demersal,benthopelagic,demersal,marine,163.344,788.5,301.824,638.5,0.021890392,0.113855952,0.098389751,10.0217945,0.146286364,M44005-79871,NA,ark:/87602/m4/M79871,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44005,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,7.500000000000002e-4,-0.009150000000000002,19.80305,11.865049999999997,-0.0049499999999999995,-0.00405,0.010169863000000001,-0.028924569499999997,-0.015205470499999998
Hypomesus_pretiosus,Hypomesus,pretiosus,NA,1,0.4,1637,27.15,1.56,7.95,18.44,1.69,21.04,0.0166,89.3107,0.0049,0.0113,96.8346,0.0129,717.821,-97.0767,721.532,-115.144,699.265,-99.9088,703.953,-120.418,710.915,-109.325,711.76,-112.583,710.231,-104.779,NA,NA,demersal,benthopelagic,demersal,marine,163.344,788.5,301.824,638.5,0.048684826,0.112918015,0.128796716,10.0217945,0.292902109,M44005-79871,NA,ark:/87602/m4/M79871,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44005,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,0.0034,-0.010100000000000001,18.77279999999999,20.81765,-0.0026999999999999993,-0.004399999999999999,0.038017209499999996,0.008768935500000005,-0.011892148000000005
Hypomesus_pretiosus,Hypomesus,pretiosus,NA,1,0.5,1637,27.39,1.47,5.15,20.97,1.87,18.85,0.0167,83.9766,0.0031,0.0128,107.3322,0.0115,879.094,-83.6302,873.285,-103.778,861.047,-79.6747,855.609,-97.7215,864.844,-91.071,864.557,-93.5975,865.189,-88.4871,NA,NA,demersal,benthopelagic,demersal,marine,163.344,788.5,301.824,638.5,0.031524459,0.128370237,0.115390288,10.0217945,0.188013209,M44005-79871,NA,ark:/87602/m4/M79871,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44005,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,0.0014999999999999998,-0.0103,32.311099999999996,19.251100000000008,-0.004300000000000002,-0.003000000000000001,0.019832536999999997,-0.00230108200000001,0.010398016999999996
Hypomesus_pretiosus,Hypomesus,pretiosus,NA,1,0.6,1637,30.68,1.53,9.16,20.48,1.6,22.24,0.0187,87.6854,0.0056,0.0125,91.4305,0.0136,1054.16,-76.9878,1056.08,-97.3746,1033.03,-78.3682,1034.52,-100.56,1044.61,-88.9604,1044.72,-93.0969,1044.23,-83.9531,NA,NA,demersal,benthopelagic,demersal,marine,163.344,788.5,301.824,638.5,0.056059113,0.125361273,0.136165176,10.0217945,0.29844708,M44005-79871,NA,ark:/87602/m4/M79871,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44005,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,0.0038,-0.008899999999999998,19.02794999999999,21.00725,-0.0026,-0.003449999999999998,0.0437828745,0.0219746195,0.0067728789999999955
Hypomesus_pretiosus,Hypomesus,pretiosus,NA,1,0.7,1637,31.23,1.48,8.96,21.24,1.59,21.97,0.0191,84.8488,0.0055,0.013,90.9788,0.0134,1201.58,-93.1337,1200.37,-114.336,1179.47,-91.4255,1177.76,-113.331,1189.36,-103.467,1189.32,-107.726,1189.46,-98.7707,NA,NA,demersal,benthopelagic,demersal,marine,163.344,788.5,301.824,638.5,0.054831486,0.130012727,0.134514535,10.0217945,0.286786628,M44005-79871,NA,ark:/87602/m4/M79871,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44005,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,0.0038499999999999997,-0.008649999999999998,18.74745,19.826849999999993,-0.002899999999999998,-0.0028500000000000036,0.042594682499999995,0.021104286499999986,0.01421189249999999
Hypomesus_pretiosus,Hypomesus,pretiosus,NA,1,0.8,1637,30.54,1.39,8.48,18.53,1.48,21.51,0.0187,79.921,0.0052,0.0113,84.5935,0.0131,1373.24,-92.3541,1371.92,-110.84,1350.9,-89.0699,1348.65,-110.465,1361.57,-100.564,1361.67,-104.82,1361.99,-96.3499,NA,NA,demersal,benthopelagic,demersal,marine,163.344,788.5,301.824,638.5,0.051891362,0.113459741,0.131704161,10.0217945,0.277545123,M44005-79871,NA,ark:/87602/m4/M79871,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44005,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,0.0037999999999999996,-0.007949999999999999,13.81280000000001,12.38170000000001,-0.002700000000000001,-0.0037999999999999996,0.04027417950000001,0.021633418499999987,0.0027402069999999945
Hypomesus_pretiosus,Hypomesus,pretiosus,NA,1,0.9,1637,28.26,1.59,6.72,19.82,1.59,20.36,0.0173,91.1346,0.0041,0.0121,91.1828,0.0124,1537.81,-96.9033,1537.12,-116.716,1518.58,-95.7263,1517.01,-116.03,1527.76,-106.307,1528.23,-109.496,1527.78,-102.791,NA,NA,demersal,benthopelagic,demersal,marine,163.344,788.5,301.824,638.5,0.041140683,0.121367858,0.124671309,10.0217945,0.237818263,M44005-79871,NA,ark:/87602/m4/M79871,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44005,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,0.0029000000000000007,-0.007550000000000001,23.120500000000007,21.58095,-0.00255,-0.0027500000000000007,0.032912251499999996,0.021616892999999998,0.015550149
Nannaethiops_unitaeniatus,Neolebias,ansorgii,Distichodontidae,1,0.3,1144,34.74,1.4,0,20.86,1.27,22.99,0.0304,80.299,0,0.0182,72.847,0.0201,1510.44,158.694,1507.44,138.055,1538,157.518,1535.52,134.659,1521.28,147.852,1521.28,147.852,1521.28,147.852,NA,NA,pelagic,pelagic,demersal,freshwater,162.998,1508.789,382.904,1328.789,0,0.127951841,0.141063912,7.018491024,0,M31455-59980,NA,ark:/87602/m4/M59980,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/31455,Morphosource,"Cornell University Museum of Vertebrates, Ithaca, NY, USA","Flynn, C. M. (2015). Phylogenetic uncertainty in ectoparasitic fish (Characiformes: Distichodontidae).",-0.00145,0.006349999999999998,-9.364950000000007,7.397050000000007,0.005350000000000001,0.0027500000000000007,-0.011720529,0.013749591500000019,-0.0011095814999999842
Nannaethiops_unitaeniatus,Neolebias,ansorgii,Distichodontidae,1,0.4,1144,35.99,1.17,1.68,20.75,1.18,19.32,0.0315,66.8416,0.0015,0.0181,67.7807,0.0169,1390.28,165.637,1389.1,144.921,1420.23,163.625,1419.28,144.329,1405.38,154.282,1405.42,153.535,1405.42,155.217,NA,NA,pelagic,pelagic,demersal,freshwater,162.998,1508.789,382.904,1328.789,0.010319145,0.127299597,0.118525206,7.018491024,0.046739701,M31455-59980,NA,ark:/87602/m4/M59980,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/31455,Morphosource,"Cornell University Museum of Vertebrates, Ithaca, NY, USA","Flynn, C. M. (2015). Phylogenetic uncertainty in ectoparasitic fish (Characiformes: Distichodontidae).",0,0.004799999999999999,-10.28110000000001,-1.651449999999997,0.001299999999999999,0.002400000000000003,-3.48471500000001e-4,-0.0015025745000000063,0.002489433999999985
Nannaethiops_unitaeniatus,Neolebias,ansorgii,Distichodontidae,1,0.5,1144,34.76,1.07,1.33,19.16,1.31,20.31,0.0304,61.4471,0.0012,0.0167,75.0899,0.0178,1296.9,166.069,1296.58,146.91,1326.26,167.11,1325.84,146.806,1312.86,156.348,1312.86,155.724,1312.81,157.057,NA,NA,pelagic,pelagic,demersal,freshwater,162.998,1508.789,382.904,1328.789,0.008183765,0.117557714,0.124592593,7.018491024,0.038370418,M31455-59980,NA,ark:/87602/m4/M59980,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/31455,Morphosource,"Cornell University Museum of Vertebrates, Ithaca, NY, USA","Flynn, C. M. (2015). Phylogenetic uncertainty in ectoparasitic fish (Characiformes: Distichodontidae).",-4.000000000000002e-4,0.0034000000000000002,0.06879999999999598,-3.2783999999999978,0.0019999999999999983,8.99999999999998e-4,-0.0035081569999999996,0.006901222999999998,-4.145060000000089e-4
Nannaethiops_unitaeniatus,Neolebias,ansorgii,Distichodontidae,1,0.6,1144,37.12,0.97,1.26,17.49,1.08,18.9,0.0324,55.4901,0.0011,0.0153,62.0046,0.0165,1164.59,163.83,1164.6,146.339,1196.54,165.221,1197.33,146.339,1181.22,155.23,1181.22,154.653,1181.28,155.911,NA,NA,pelagic,pelagic,demersal,freshwater,162.998,1508.789,382.904,1328.789,0.007726659,0.107308083,0.115943258,7.018491024,0.033929247,M31455-59980,NA,ark:/87602/m4/M59980,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/31455,Morphosource,"Cornell University Museum of Vertebrates, Ithaca, NY, USA","Flynn, C. M. (2015). Phylogenetic uncertainty in ectoparasitic fish (Characiformes: Distichodontidae).",-6.999999999999999e-4,0.004799999999999999,-10.397950000000002,-11.188050000000004,3.0000000000000165e-4,-6.499999999999995e-4,-0.0045495794999999995,0.0017527014999999951,-0.011280311000000001
Nannaethiops_unitaeniatus,Neolebias,ansorgii,Distichodontidae,1,0.7,1144,37.57,1.05,1.36,19.34,1.14,19.63,0.0328,60.2961,0.0012,0.0169,65.0694,0.0172,1062.55,163.672,1062.68,144.333,1094.38,164.21,1094.91,144.586,1079.26,154.331,1079.26,153.779,1079.26,155.138,NA,NA,pelagic,pelagic,demersal,freshwater,162.998,1508.789,382.904,1328.789,0.008337526,0.118648308,0.120438016,7.018491024,0.036173246,M31455-59980,NA,ark:/87602/m4/M59980,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/31455,Morphosource,"Cornell University Museum of Vertebrates, Ithaca, NY, USA","Flynn, C. M. (2015). Phylogenetic uncertainty in ectoparasitic fish (Characiformes: Distichodontidae).",-4.500000000000001e-4,0.005050000000000006,-7.1619500000000045,-4.725850000000001,9.000000000000015e-4,0.0010499999999999954,-0.003899277500000001,0.00702776749999999,0.002847473499999989
Nannaethiops_unitaeniatus,Neolebias,ansorgii,Distichodontidae,1,0.8,1144,36.08,1.24,0.96,20.62,1.18,20.38,0.0315,71.1127,8e-4,0.018,67.5097,0.0178,934.7,161.398,935.332,140.784,964.554,161.872,964.791,141.495,949.427,151.751,949.385,151.292,949.385,152.252,NA,NA,pelagic,pelagic,demersal,freshwater,162.998,1508.789,382.904,1328.789,0.005889643,0.126527233,0.125022259,7.018491024,0.026609263,M31455-59980,NA,ark:/87602/m4/M59980,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/31455,Morphosource,"Cornell University Museum of Vertebrates, Ithaca, NY, USA","Flynn, C. M. (2015). Phylogenetic uncertainty in ectoparasitic fish (Characiformes: Distichodontidae).",-6e-4,0.00485,-3.271000000000001,3.5734000000000066,0.0019999999999999983,0.0029,-0.0057275395,0.014951516499999998,0.01580769899999998
Nannaethiops_unitaeniatus,Neolebias,ansorgii,Distichodontidae,1,0.9,1144,37.78,1.37,0,23.36,1.34,23.69,0.033,78.5526,0,0.0204,76.5354,0.0207,811.708,157.637,812.614,134.296,841.054,158.543,841.847,134.863,826.438,146.306,826.438,146.42,826.438,146.42,NA,NA,pelagic,pelagic,demersal,freshwater,162.998,1508.789,382.904,1328.789,0,0.143305911,0.145359295,7.018491024,0,M31455-59980,NA,ark:/87602/m4/M59980,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/31455,Morphosource,"Cornell University Museum of Vertebrates, Ithaca, NY, USA","Flynn, C. M. (2015). Phylogenetic uncertainty in ectoparasitic fish (Characiformes: Distichodontidae).",-0.0012,0.008150000000000001,8.473100000000002,8.998949999999994,0.00575,0.005550000000000001,-0.0082284315,0.042304879000000004,0.03748820200000001
Risor_ruber,Risor,ruber,NA,1,0.3,708,22.75,1.39,1.3,16.07,1.52,14.56,0.0321,79.7295,0.0018,0.0227,87.2334,0.0206,248.743,-252.542,249.662,-268.584,231.531,-253.795,232.366,-268.333,239.587,-260.863,239.587,-261.475,239.538,-260.178,NA,NA,benthic,reef associated,benthic,marine,104.493,175,144.785,345,0.01242117,0.153773955,0.139358231,6.775573483,0.057051698,M20275-38393,NA,ark:/87602/m4/M38393,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20275,Morphosource,"National Museum of Natural History, Washington, DC, USA",NA,3.5000000000000005e-4,0.008049999999999995,5.0214500000000015,6.827550000000002,0.005850000000000001,0.007250000000000001,7.006410000000001e-4,0.012043910500000005,0.024712532499999995
Risor_ruber,Risor,ruber,NA,1,0.4,708,28.56,0.95,1.99,14.69,1.2,14.84,0.0403,54.1968,0.0028,0.0207,68.6696,0.021,319.744,-254.776,320.21,-269.457,294.81,-253.999,294.888,-268.835,305.63,-262.523,305.66,-263.461,305.63,-261.467,NA,NA,benthic,reef associated,benthic,marine,104.493,175,144.785,345,0.019084778,0.14056821,0.141982765,6.775573483,0.069834279,M20275-38393,NA,ark:/87602/m4/M38393,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20275,Morphosource,"National Museum of Natural History, Washington, DC, USA",NA,0.0013,0.013600000000000001,-9.392200000000003,-14.296249999999993,0.005400000000000002,0.005000000000000001,0.008417161499999999,0.02195498450000001,0.015758046999999997
Risor_ruber,Risor,ruber,NA,1,0.5,708,28.68,0.96,3.71,13.78,0.9,11.23,0.0405,54.9121,0.0052,0.0195,51.4306,0.0159,386.636,-234.849,389.517,-248.324,363.033,-243.213,365.449,-254.178,375.368,-245.298,376.004,-246.849,374.771,-243.349,NA,NA,benthic,reef associated,benthic,marine,104.493,175,144.785,345,0.035512752,0.131870482,0.1074523,6.775573483,0.129390915,M20275-38393,NA,ark:/87602/m4/M38393,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20275,Morphosource,"National Museum of Natural History, Washington, DC, USA",NA,0.0036,0.013500000000000002,-23.590500000000006,-9.813399999999994,9.99999999999994e-5,0.0036999999999999984,0.02382083,-0.010239070000000003,0.013898262000000008
Risor_ruber,Risor,ruber,NA,1,0.6,708,26.5,0.92,0,12.23,1.26,14.15,0.0374,52.6236,0,0.0173,72.3713,0.02,459.17,-226.548,458.257,-238.74,436.808,-226.418,436.677,-240.566,446.391,-232.938,446.391,-232.938,446.391,-232.938,NA,NA,benthic,reef associated,benthic,marine,104.493,175,144.785,345,0,0.117004367,0.135402433,6.775573483,0,M20275-38393,NA,ark:/87602/m4/M38393,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20275,Morphosource,"National Museum of Natural History, Washington, DC, USA",NA,-0.0018,0.009800000000000003,-0.03125,-14.054549999999999,0.0038000000000000013,0.0013500000000000005,-0.0122762385,0.02121187649999999,-0.0015840270000000017
Risor_ruber,Risor,ruber,NA,1,0.7,708,24.62,0.57,4.01,6.76,0.81,9.71,0.0348,32.5036,0.0057,0.0095,46.1684,0.0137,541.107,-263.129,539.329,-269.649,519.533,-255.899,516.569,-265.145,529.134,-263.011,528.66,-265.026,529.964,-261.233,NA,NA,benthic,reef associated,benthic,marine,104.493,175,144.785,345,0.038384325,0.064674982,0.092919815,6.775573483,0.162907519,M20275-38393,NA,ark:/87602/m4/M38393,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20275,Morphosource,"National Museum of Natural History, Washington, DC, USA",NA,0.00405,0.007050000000000001,-26.062950000000008,-32.518350000000005,-0.002599999999999998,-0.006350000000000003,0.026147521499999996,-0.020490433500000002,-0.0511258525
Risor_ruber,Risor,ruber,NA,1,0.8,708,22.45,0.93,1.46,11.01,1.22,12.05,0.0317,53.3971,0.0021,0.0156,69.924,0.017,605.232,-272.637,608.656,-283.106,587.784,-274.546,587.652,-286.596,596.197,-279.271,596.345,-279.909,596.148,-278.461,NA,NA,benthic,reef associated,benthic,marine,104.493,175,144.785,345,0.013985046,0.105410941,0.115325648,6.775573483,0.06509904,M20275-38393,NA,ark:/87602/m4/M38393,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20275,Morphosource,"National Museum of Natural History, Washington, DC, USA",NA,6.999999999999999e-4,0.005049999999999999,-0.8566999999999894,-14.142199999999995,0.0011999999999999997,5.000000000000004e-4,0.0023678634999999993,0.005254905500000004,-0.005308593000000014
